id,collection,role,title_bg,title_en,review_url_bg,review_url_en,api_url,source_count,source_ids,source_urls,license_statuses,has_open_license,has_public_reference_terms,has_license_or_reuse_status,needs_multi_source_review,editorial_status,blockers
event-mayor-19-dragan-manchov,events,primary_entity,Кмет: Драган Манчов,Mayor: Драган Манчов,/history#event-mayor-19-dragan-manchov,/en/history#event-mayor-19-dragan-manchov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-20-d-r-hristo-tanchev,events,primary_entity,Кмет: д-р Христо Танчев,Mayor: д-р Христо Танчев,/history#event-mayor-20-d-r-hristo-tanchev,/en/history#event-mayor-20-d-r-hristo-tanchev,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-21-georgi-dzhevizov,events,primary_entity,Кмет: Георги Джевизов,Mayor: Георги Джевизов,/history#event-mayor-21-georgi-dzhevizov,/en/history#event-mayor-21-georgi-dzhevizov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-22-hristo-milev,events,primary_entity,Кмет: Христо Милев,Mayor: Христо Милев,/history#event-mayor-22-hristo-milev,/en/history#event-mayor-22-hristo-milev,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-georgi-karaslavov-q3622160,events,primary_entity,Раждане на Георги Караславов,Birth of Georgi Karaslavov,/history#event-birth-georgi-karaslavov-q3622160,/en/history#event-birth-georgi-karaslavov-q3622160,/api/history/events.json,1,source-wikipedia-georgi-karaslavov,https://en.wikipedia.org/wiki/Georgi_Karaslavov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-23-nikola-chalkov,events,primary_entity,Кмет: Никола Чалъков,Mayor: Никола Чалъков,/history#event-mayor-23-nikola-chalkov,/en/history#event-mayor-23-nikola-chalkov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-edward-haskell-q5343358,events,primary_entity,Раждане на Едуард Фрьолих Хаскел,Birth of Edward Haskell,/history#event-birth-edward-haskell-q5343358,/en/history#event-birth-edward-haskell-q5343358,/api/history/events.json,1,source-wikipedia-edward-haskell,https://en.wikipedia.org/wiki/Edward_Haskell,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-24-vlko-shopov,events,primary_entity,Кмет: Вълко Шопов,Mayor: Вълко Шопов,/history#event-mayor-24-vlko-shopov,/en/history#event-mayor-24-vlko-shopov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-boyan-petkanchin-q12273874,events,primary_entity,Раждане на Боян Петканчин,Birth of Boyan Petkanchin,/history#event-birth-boyan-petkanchin-q12273874,/en/history#event-birth-boyan-petkanchin-q12273874,/api/history/events.json,1,source-wikipedia-boyan-petkanchin,https://en.wikipedia.org/wiki/Boyan_Petkanchin,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-25-d-r-ivan-kesyakov,events,primary_entity,Кмет: д-р Иван Кесяков,Mayor: д-р Иван Кесяков,/history#event-mayor-25-d-r-ivan-kesyakov,/en/history#event-mayor-25-d-r-ivan-kesyakov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-henri-calef-q3130778,events,primary_entity,Раждане на Анри Калеф,Birth of Henri Calef,/history#event-birth-henri-calef-q3130778,/en/history#event-birth-henri-calef-q3130778,/api/history/events.json,1,source-wikipedia-henri-calef,https://en.wikipedia.org/wiki/Henri_Calef,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-keraca-visulceva-q3397196,events,primary_entity,Раждане на Кераца Висулчева,Birth of Keraca Visulceva,/history#event-birth-keraca-visulceva-q3397196,/en/history#event-birth-keraca-visulceva-q3397196,/api/history/events.json,1,source-wikipedia-keraca-visulceva,https://en.wikipedia.org/wiki/Keraca_Visul%C4%8Deva,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-mara-maleeva-zhivkova-q11767290,events,primary_entity,Раждане на Мара Малеева-Живкова,Birth of Mara Maleeva-Zhivkova,/history#event-birth-mara-maleeva-zhivkova-q11767290,/en/history#event-birth-mara-maleeva-zhivkova-q11767290,/api/history/events.json,1,source-wikipedia-mara-maleeva-zhivkova,https://en.wikipedia.org/wiki/Mara_Maleeva-Zhivkova,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-26-georgi-dzhevizov,events,primary_entity,Кмет: Георги Джевизов,Mayor: Георги Джевизов,/history#event-mayor-26-georgi-dzhevizov,/en/history#event-mayor-26-georgi-dzhevizov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-27-nikola-kozarev,events,primary_entity,Кмет: Никола Козарев,Mayor: Никола Козарев,/history#event-mayor-27-nikola-kozarev,/en/history#event-mayor-27-nikola-kozarev,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-bogdan-stefanov-dobranov-q4937469,events,primary_entity,Раждане на Богдан Добранов,Birth of Bogdan Stefanov Dobranov,/history#event-birth-bogdan-stefanov-dobranov-q4937469,/en/history#event-birth-bogdan-stefanov-dobranov-q4937469,/api/history/events.json,1,source-wikipedia-bogdan-stefanov-dobranov,https://en.wikipedia.org/wiki/Bogdan_Stefanov_Dobranov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-boris-christoff-q362106,events,primary_entity,Раждане на Борис Христов,Birth of Boris Christoff,/history#event-birth-boris-christoff-q362106,/en/history#event-birth-boris-christoff-q362106,/api/history/events.json,1,source-wikipedia-boris-christoff,https://en.wikipedia.org/wiki/Boris_Christoff,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-ivan-kostov-nikolov-q6096688,events,primary_entity,Раждане на Иван Костов,Birth of Ivan Kostov Nikolov,/history#event-birth-ivan-kostov-nikolov-q6096688,/en/history#event-birth-ivan-kostov-nikolov-q6096688,/api/history/events.json,1,source-wikipedia-ivan-kostov-nikolov,https://en.wikipedia.org/wiki/Ivan_Kostov_Nikolov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-28-deno-manev,events,primary_entity,Кмет: Деньо Манев,Mayor: Деньо Манев,/history#event-mayor-28-deno-manev,/en/history#event-mayor-28-deno-manev,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-dimitar-sagaev-q5277445,events,primary_entity,Раждане на Димитър Сагаев,Birth of Dimitar Sagaev,/history#event-birth-dimitar-sagaev-q5277445,/en/history#event-birth-dimitar-sagaev-q5277445,/api/history/events.json,1,source-wikipedia-dimitar-sagaev,https://en.wikipedia.org/wiki/Dimitar_Sagaev,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-programme-1916-charity-committee,events,primary_entity,Върховен комитет на благотворителността по време на Първата световна война,Supreme Charity Committee during the First World War,/history#event-programme-1916-charity-committee,/en/history#event-programme-1916-charity-committee,/api/history/events.json,1,source-rim-plovdiv-municipality-1886-1944,https://rimplovdiv.com/wp-content/uploads/2025/12/rolqta.pdf,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-29-milosh-danov,events,primary_entity,Кмет: Милош Данов,Mayor: Милош Данов,/history#event-mayor-29-milosh-danov,/en/history#event-mayor-29-milosh-danov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-pavel-djidjov-q7155590,events,primary_entity,Раждане на Павел Джиджов,Birth of Pavel Djidjov,/history#event-birth-pavel-djidjov-q7155590,/en/history#event-birth-pavel-djidjov-q7155590,/api/history/events.json,1,source-wikipedia-pavel-djidjov,https://en.wikipedia.org/wiki/Pavel_Djidjov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-30-stefan-gevgalov,events,primary_entity,Кмет: Стефан Гевгалов,Mayor: Стефан Гевгалов,/history#event-mayor-30-stefan-gevgalov,/en/history#event-mayor-30-stefan-gevgalov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-31-hristo-pavlov,events,primary_entity,Кмет: Христо Павлов,Mayor: Христо Павлов,/history#event-mayor-31-hristo-pavlov,/en/history#event-mayor-31-hristo-pavlov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-32-hariton-kuev,events,primary_entity,Кмет: Харитон Куев,Mayor: Харитон Куев,/history#event-mayor-32-hariton-kuev,/en/history#event-mayor-32-hariton-kuev,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-33-nikola-glbov,events,primary_entity,Кмет: Никола Гълъбов,Mayor: Никола Гълъбов,/history#event-mayor-33-nikola-glbov,/en/history#event-mayor-33-nikola-glbov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-birth-genko-rashkov-q91343087,events,primary_entity,Раждане на Генко Рашков,Birth of Genko Rashkov,/history#event-birth-genko-rashkov-q91343087,/en/history#event-birth-genko-rashkov-q91343087,/api/history/events.json,1,source-wikipedia-genko-rashkov,https://en.wikipedia.org/wiki/Genko_Rashkov,open_license,true,false,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-34-panayot-mutafchiev,events,primary_entity,Кмет: Панайот Мутафчиев,Mayor: Панайот Мутафчиев,/history#event-mayor-34-panayot-mutafchiev,/en/history#event-mayor-34-panayot-mutafchiev,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-35-petr-shilev,events,primary_entity,Кмет: Петър Шилев,Mayor: Петър Шилев,/history#event-mayor-35-petr-shilev,/en/history#event-mayor-35-petr-shilev,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
event-mayor-36-d-r-ivan-kesyakov,events,primary_entity,Кмет: д-р Иван Кесяков,Mayor: д-р Иван Кесяков,/history#event-mayor-36-d-r-ivan-kesyakov,/en/history#event-mayor-36-d-r-ivan-kesyakov,/api/history/events.json,1,source-plovdiv-mayor-archive,https://www.plovdiv.bg/administration/mayor/mayors-of-plovdiv/,public_reference_terms_unverified,false,true,true,true,needs_editorial_signoff,needs_independent_editorial_signoff
